date,stock_main_close,stock_second_close,pbMRQ,peTTM,psTTM,pcfNcfTTM,peTTM/10,pcfNcfTTM/10,stock_main_close/100
2013/10/8,1074.8,4.37587521,1.491099,-9455.965206,3.644636,10.895195,0,1.0895195,10.748
2013/10/9,1084.88,4.65976868,1.587837,-10069.43946,3.881089,11.602042,0,1.1602042,10.8488
2013/10/10,1076.85,4.64997925,1.584502,-10048.28517,3.872936,11.577668,0,1.1577668,10.7685
2013/10/11,1087.44,4.73808412,1.614524,-10238.67374,3.946317,11.797034,0,1.1797034,10.8744
2013/10/14,1097.06,4.7968207,1.634538,-10365.59944,3.995239,11.943278,0,1.1943278,10.9706
2013/10/15,1094.58,5.12966132,1.747955,-11084.84512,4.272459,12.771996,0,1.2771996,10.9458
2013/10/16,1066.33,4.74787355,1.617859,-10259.82802,3.954471,11.821408,0,1.1821408,10.6633
2013/10/17,1066.53,4.61082153,1.571158,-9963.668035,3.840321,11.480172,0,1.1480172,10.6653
2013/10/18,1074.13,4.65976868,1.587837,-10069.43946,3.881089,11.602042,0,1.1602042,10.7413
2013/10/21,1101.59,4.68913697,1.597845,-10132.90231,3.90555,11.675164,0,1.1675164,11.0159
2013/10/22,1088.55,4.6989264,1.60118,-10154.0566,3.913703,11.699538,0,1.1699538,10.8855
2013/10/23,1065.22,4.46398008,1.521121,-9646.353767,3.718018,11.114561,0,1.1114561,10.6522
2013/10/24,1058.78,4.48355894,1.527793,-9688.662336,3.734325,11.163309,0,1.1163309,10.5878
2013/10/25,1039.94,4.34650692,1.481092,-9392.502352,3.620176,10.822073,0,1.0822073,10.3994
2013/10/28,1037.85,4.26819148,1.454406,-9223.268075,3.554947,10.62708,0,1.062708,10.3785
2013/10/29,1019.04,4.10177117,1.397392,375.1635,2.90851,21.033774,37.51635,2.1033774,10.1904
2013/10/30,1035.2,4.35629635,1.484104,398.443335,3.088991,22.338973,39.8443335,2.2338973,10.352
2013/10/31,1021.04,4.7968207,1.634182,438.735358,3.401361,24.59797,43.8735358,2.459797,10.2104
2013/11/1,1016.97,4.53250609,1.544135,414.560144,3.213939,23.242572,41.4560144,2.3242572,10.1697
2013/11/4,1021.47,4.57166381,1.557475,418.141657,3.241705,23.443372,41.8141657,2.3443372,10.2147
2013/11/5,1034.61,4.81639956,1.640852,440.526114,3.415244,24.69837,44.0526114,2.469837,10.3461
2013/11/6,1023.86,4.65976868,1.587491,426.200062,3.304179,23.895171,42.6200062,2.3895171,10.2386
2013/11/7,1011.26,4.64997925,1.584156,425.304684,3.297237,23.844971,42.5304684,2.3844971,10.1126
2013/11/8,997.88,4.64997925,1.584156,425.304684,3.297237,23.844971,42.5304684,2.3844971,9.9788
2013/11/11,1004.94,4.43461179,1.510785,405.606361,3.144523,22.740572,40.5606361,2.2740572,10.0494
2013/11/12,1014.19,4.46398008,1.52079,408.292496,3.165348,22.891172,40.8292496,2.2891172,10.1419
2013/11/13,996.37,4.47376951,1.524125,409.187875,3.172289,22.941372,40.9187875,2.2941372,9.9637
2013/11/14,1011.11,4.47376951,1.524125,409.187875,3.172289,22.941372,40.9187875,2.2941372,10.1111
2013/11/15,1029.71,4.6010321,1.567481,420.827792,3.26253,23.593971,42.0827792,2.3593971,10.2971
2013/11/18,1052.13,4.84576785,1.650857,443.212249,3.436068,24.84897,44.3212249,2.484897,10.5213
2013/11/19,1054.05,4.90450443,1.670868,448.584519,3.477718,25.150169,44.8584519,2.5150169,10.5405
2013/11/20,1060.79,5.08071417,1.730899,464.701328,3.602666,26.053768,46.4701328,2.6053768,10.6079
2013/11/21,1055.92,5.37439707,1.830951,491.562677,3.810912,27.559767,49.1562677,2.7559767,10.5592
2013/11/22,1052.71,5.7757637,1.967688,528.273186,4.095516,29.617964,52.8273186,2.9617964,10.5271
2013/11/25,1052.19,5.93239458,2.02105,542.599239,4.206581,30.421163,54.2599239,3.0421163,10.5219
2013/11/26,1054.65,5.6778694,1.934338,519.319403,4.0261,29.115965,51.9319403,2.9115965,10.5465
2013/11/27,1069.26,5.55060681,1.890982,507.679486,3.93586,28.463365,50.7679486,2.8463365,10.6926
2013/11/28,1079.88,5.55060681,1.890982,507.679486,3.93586,28.463365,50.7679486,2.8463365,10.7988
2013/11/29,1089.6,5.46250194,1.860966,499.621081,3.873386,28.011566,49.9621081,2.8011566,10.896
2013/12/2,1035.54,5.01218816,1.707553,458.43368,3.554075,25.702369,45.843368,2.5702369,10.3554
2013/12/3,1053.29,5.29608163,1.80427,484.39965,3.75538,27.158167,48.439965,2.7158167,10.5329
2013/12/4,1064.02,5.53102795,1.884312,505.888729,3.921977,28.362966,50.5888729,2.8362966,10.6402
2013/12/5,1058.01,5.41355479,1.844291,495.14419,3.838678,27.760566,49.514419,2.7760566,10.5801
2013/12/6,1055.87,5.44292308,1.854296,497.830324,3.859503,27.911166,49.7830324,2.7911166,10.5587
2013/12/9,1066.73,5.50165966,1.874307,503.202594,3.901152,28.212366,50.3202594,2.8212366,10.6673
2013/12/10,1066.35,5.64850111,1.924333,516.633268,4.005276,28.965365,51.6633268,2.8965365,10.6635
2013/12/11,1056.78,5.66807997,1.931003,518.424025,4.019159,29.065765,51.8424025,2.9065765,10.5678
2013/12/12,1064.05,5.5799751,1.900987,510.36562,3.956685,28.613965,51.036562,2.8613965,10.6405
2013/12/13,1068.19,5.62892225,1.917662,514.842512,3.991392,28.864965,51.4842512,2.8864965,10.6819
2013/12/16,1054.69,5.2862922,1.800935,483.504272,3.748438,27.107967,48.3504272,2.7107967,10.5469
2013/12/17,1047.49,5.1883979,1.767585,474.550489,3.679023,26.605968,47.4550489,2.6605968,10.4749
2013/12/18,1046.84,5.22755562,1.780925,478.132002,3.706789,26.806767,47.8132002,2.6806767,10.4684
2013/12/19,1039.9,5.08071417,1.730899,464.701328,3.602666,26.053768,46.4701328,2.6053768,10.399
2013/12/20,1026.24,5.0905036,1.734234,465.596706,3.609607,26.103968,46.5596706,2.6103968,10.2624
2013/12/23,1025.58,5.20797676,1.774255,476.341246,3.692906,26.706368,47.6341246,2.6706368,10.2558
2013/12/24,1034.79,5.42334422,1.847626,496.039568,3.84562,27.810766,49.6039568,2.7810766,10.3479
2013/12/25,1050.99,5.41355479,1.844291,495.14419,3.838678,27.760566,49.514419,2.7760566,10.5099
2013/12/26,1032.6,5.29608163,1.80427,484.39965,3.75538,27.158167,48.439965,2.7158167,10.326
2013/12/27,1050.85,5.31566049,1.81094,486.190407,3.769263,27.258567,48.6190407,2.7258567,10.5085
2013/12/30,1054.22,5.31566049,1.81094,486.190407,3.769263,27.258567,48.6190407,2.7258567,10.5422
2013/12/31,1057.67,5.27650277,1.7976,482.608894,3.741497,27.057767,48.2608894,2.7057767,10.5767
2014/1/2,1068.1,5.45271251,1.857631,498.725703,3.866445,27.961366,49.8725703,2.7961366,10.681
2014/1/3,1065.69,5.33523935,1.817611,487.981163,3.783146,27.358967,48.7981163,2.7358967,10.6569
2014/1/6,1038.34,5.0905036,1.734234,465.596706,3.609607,26.103968,46.5596706,2.6103968,10.3834
2014/1/7,1044.67,5.11008246,1.740904,467.387463,3.62349,26.204368,46.7387463,2.6204368,10.4467
2014/1/8,1053.77,5.00239873,1.704218,457.538302,3.547133,25.652169,45.7538302,2.5652169,10.5377
2014/1/9,1038.62,4.93387272,1.680873,451.270654,3.498542,25.300769,45.1270654,2.5300769,10.3862
2014/1/10,1021.59,4.76745241,1.624177,436.049223,3.380536,24.44737,43.6049223,2.444737,10.2159
2014/1/13,1019.47,4.63040039,1.577486,423.513927,3.283354,23.744571,42.3513927,2.3744571,10.1947
2014/1/14,1039.63,4.81639956,1.640852,440.526114,3.415244,24.69837,44.0526114,2.469837,10.3963
2014/1/15,1047.31,4.77724184,1.627512,436.944601,3.387477,24.49757,43.6944601,2.449757,10.4731
2014/1/16,1046.17,4.81639956,1.640852,440.526114,3.415244,24.69837,44.0526114,2.469837,10.4617
2014/1/17,1036.03,4.6989264,1.600831,429.781575,3.331945,24.095971,42.9781575,2.4095971,10.3603
2014/1/20,1026.94,4.62061096,1.574151,422.618549,3.276413,23.694371,42.2618549,2.3694371,10.2694
2014/1/21,1042.59,4.65976868,1.587491,426.200062,3.304179,23.895171,42.6200062,2.3895171,10.4259
2014/1/22,1067.05,4.81639956,1.640852,440.526114,3.415244,24.69837,44.0526114,2.469837,10.6705
2014/1/23,1075.48,4.84576785,1.650857,443.212249,3.436068,24.84897,44.3212249,2.484897,10.7548
2014/1/24,1089.53,4.94366215,1.684208,452.166032,3.505484,25.350969,45.2166032,2.5350969,10.8953
2014/1/27,1083.21,4.7968207,1.634182,438.735358,3.401361,24.59797,43.8735358,2.459797,10.8321
2014/1/28,1079.84,4.95345158,1.687543,453.06141,3.512425,25.401169,45.306141,2.5401169,10.7984
2014/1/29,1089,4.90450443,1.670868,448.584519,3.477718,25.150169,44.8584519,2.5150169,10.89
2014/1/30,1081.27,4.92408329,1.677538,450.375276,3.491601,25.250569,45.0375276,2.5250569,10.8127
2014/2/7,1098.69,4.90450443,1.670868,448.584519,3.477718,25.150169,44.8584519,2.5150169,10.9869
2014/2/10,1128.06,5.03176702,1.714224,460.224437,3.567958,25.802769,46.0224437,2.5802769,11.2806
2014/2/11,1127.22,5.07092474,1.727564,463.80595,3.595724,26.003568,46.380595,2.6003568,11.2722
2014/2/12,1139.04,5.16881904,1.760914,472.759733,3.66514,26.505568,47.2759733,2.6505568,11.3904
2014/2/13,1119.93,5.10029303,1.737569,466.492085,3.616549,26.154168,46.6492085,2.6154168,11.1993
2014/2/14,1138.39,5.17860847,1.764249,473.655111,3.672081,26.555768,47.3655111,2.6555768,11.3839
2014/2/17,1160.39,5.14924018,1.754244,470.968976,3.651256,26.405168,47.0968976,2.6405168,11.6039
2014/2/18,1155.62,5.23734505,1.78426,479.027381,3.71373,26.856967,47.9027381,2.6856967,11.5562
2014/2/19,1157.2,5.1883979,1.767585,474.550489,3.679023,26.605968,47.4550489,2.6605968,11.572
2014/2/20,1139.27,5.11008246,1.740904,467.387463,3.62349,26.204368,46.7387463,2.6204368,11.3927
2014/2/21,1135.01,5.03176702,1.714224,460.224437,3.567958,25.802769,46.0224437,2.5802769,11.3501
2014/2/24,1134.19,5.08071417,1.730899,464.701328,3.602666,26.053768,46.4701328,2.6053768,11.3419
2014/2/25,1089.22,4.98281987,1.697548,455.747545,3.53325,25.551769,45.5747545,2.5551769,10.8922
2014/2/26,1094.73,4.84576785,1.650857,443.212249,3.436068,24.84897,44.3212249,2.484897,10.9473
2014/2/27,1075.48,4.70871583,1.604166,430.676953,3.338887,24.146171,43.0676953,2.4146171,10.7548
2014/2/28,1090.87,4.7968207,1.634182,438.735358,3.401361,24.59797,43.8735358,2.459797,10.9087
2014/3/3,1109.41,4.86534671,1.657527,445.003006,3.449951,24.94937,44.5003006,2.494937,11.0941
2014/3/4,1106.35,4.98281987,1.697548,455.747545,3.53325,25.551769,45.5747545,2.5551769,11.0635
2014/3/5,1103.67,4.96324101,1.690878,453.956789,3.519367,25.451369,45.3956789,2.5451369,11.0367
2014/3/6,1105.69,5.01218816,1.707553,458.43368,3.554075,25.702369,45.843368,2.5702369,11.0569
2014/3/7,1102.28,5.0905036,1.734234,465.596706,3.609607,26.103968,46.5596706,2.6103968,11.0228
2014/3/10,1064.06,4.85555728,1.654192,444.107628,3.44301,24.89917,44.4107628,2.489917,10.6406
2014/3/11,1064.3,4.83597842,1.647522,442.316871,3.429127,24.79877,44.2316871,2.479877,10.643
2014/3/12,1062.79,4.73808412,1.614172,433.363088,3.359711,24.29677,43.3363088,2.429677,10.6279
2014/3/13,1078.35,4.74787355,1.617507,434.258466,3.366653,24.34697,43.4258466,2.434697,10.7835
2014/3/14,1074.19,4.73808412,1.614172,433.363088,3.359711,24.29677,43.3363088,2.429677,10.7419
2014/3/17,1096.36,4.76745241,1.624177,436.049223,3.380536,24.44737,43.6049223,2.444737,10.9636
2014/3/18,1099.9,4.78703127,1.630847,437.83998,3.394419,24.54777,43.783998,2.454777,10.999
2014/3/19,1094.44,4.94366215,1.684208,452.166032,3.505484,25.350969,45.2166032,2.5350969,10.9444
2014/3/20,1065.43,4.73808412,1.614172,433.363088,3.359711,24.29677,43.3363088,2.429677,10.6543
2014/3/21,1084.5,4.86534671,1.657527,445.003006,3.449951,24.94937,44.5003006,2.494937,10.845
2014/3/24,1085.48,4.94366215,1.684208,452.166032,3.505484,25.350969,45.2166032,2.5350969,10.8548
2014/3/25,1083.31,4.97303044,1.694213,454.852167,3.526308,25.501569,45.4852167,2.5501569,10.8331
2014/3/26,1088.86,4.98281987,1.697548,455.747545,3.53325,25.551769,45.5747545,2.5551769,10.8886
2014/3/27,1067.32,5.04155645,1.717559,461.119815,3.574899,25.852969,46.1119815,2.5852969,10.6732
2014/3/28,1044.14,5.40376536,1.840956,494.248811,3.831737,27.710366,49.4248811,2.7710366,10.4414
2014/3/31,1039.88,5.35481821,1.824281,489.77192,3.797029,27.459367,48.977192,2.7459367,10.3988
2014/4/1,1057.01,5.33523935,1.817611,487.981163,3.783146,27.358967,48.7981163,2.7358967,10.5701
2014/4/2,1055.12,5.17860847,1.764249,473.655111,3.672081,26.555768,47.3655111,2.6555768,10.5512
2014/4/3,1055.58,5.10029303,1.737569,466.492085,3.616549,26.154168,46.6492085,2.6154168,10.5558
2014/4/4,1068.07,5.0905036,1.734234,465.596706,3.609607,26.103968,46.5596706,2.6103968,10.6807
2014/4/8,1078.2,5.11008246,1.740904,467.387463,3.62349,26.204368,46.7387463,2.6204368,10.782
2014/4/9,1087.89,5.1883979,1.767585,474.550489,3.679023,26.605968,47.4550489,2.6605968,10.8789
2014/4/10,1092.7,5.12966132,1.747574,469.178219,3.637373,26.304768,46.9178219,2.6304768,10.927
2014/4/11,1088.1,5.14924018,1.754244,470.968976,3.651256,26.405168,47.0968976,2.6405168,10.881
2014/4/14,1094.41,5.0905036,1.67869,44.577827,3.179929,29.219563,4.4577827,2.9219563,10.9441
2014/4/15,1085.96,5.23734505,1.727114,45.863726,3.271658,30.062435,4.5863726,3.0062435,10.8596
2014/4/16,1085.06,5.13945075,1.694831,45.00646,3.210505,29.500521,4.500646,2.9500521,10.8506
2014/4/17,1086.23,5.13945075,1.694831,45.00646,3.210505,29.500521,4.500646,2.9500521,10.8623
2014/4/18,1089.36,5.23734505,1.727114,45.863726,3.271658,30.062435,4.5863726,3.0062435,10.8936
2014/4/21,1074.78,5.07092474,1.672233,44.406374,3.167698,29.10718,4.4406374,2.910718,10.7478
2014/4/22,1066.5,5.17860847,1.707744,45.349367,3.234966,29.725286,4.5349367,2.9725286,10.665
2014/4/23,1064.93,5.10029303,1.681918,44.663554,3.186044,29.275755,4.4663554,2.9275755,10.6493
2014/4/24,1057.31,5.27650277,1.740027,46.206633,3.296119,30.287201,4.6206633,3.0287201,10.5731
2014/4/25,1036.72,5.11008246,1.695265,70.66026,3.057348,-7.710629,7.066026,0,10.3672
2014/4/28,1007.27,4.74787355,1.575102,65.651774,2.84064,-7.16409,6.5651774,0,10.0727
2014/4/29,1019.84,4.77724184,1.584845,66.057868,2.858211,-7.208404,6.6057868,0,10.1984
2014/4/30,1027.57,4.92408329,1.63356,68.088335,2.946065,-7.429974,6.8088335,0,10.2757
2014/5/5,1037.03,4.894715,1.623817,67.682242,2.928494,-7.38566,6.7682242,0,10.3703
2014/5/6,1044.2,5.1883979,1.721246,71.743176,3.104204,-7.828799,7.1743176,0,10.442
2014/5/7,1027.99,5.03176702,1.669284,69.577345,3.010492,-7.592458,6.9577345,0,10.2799
2014/5/8,1026.2,5.02197759,1.666036,69.44198,3.004635,-7.577687,6.944198,0,10.262
2014/5/9,1017.69,4.85555728,1.610826,67.140784,2.905067,-7.326575,6.7140784,0,10.1769
2014/5/12,1040.54,4.91429386,1.630312,67.952971,2.940208,-7.415203,6.7952971,0,10.4054
2014/5/13,1039.39,4.94366215,1.640055,68.359064,2.957779,-7.459516,6.8359064,0,10.3939
2014/5/14,1040.81,4.90450443,1.627064,67.817606,2.934351,-7.400431,6.7817606,0,10.4081
2014/5/15,1022.51,4.93387272,1.636807,68.2237,2.951922,-7.444745,6.82237,0,10.2251
2014/5/16,1019.36,4.9926093,1.656293,69.035887,2.987064,-7.533373,6.9035887,0,10.1936
2014/5/19,1014.19,4.85555728,1.610826,67.140784,2.905067,-7.326575,6.7140784,0,10.1419
2014/5/20,1018.5,4.83597842,1.604331,66.870055,2.893353,-7.297032,6.6870055,0,10.185
2014/5/21,1028,4.86534671,1.614074,67.276148,2.910924,-7.341346,6.7276148,0,10.28
2014/5/22,1028.68,4.87513614,1.617321,67.411513,2.916781,-7.356117,6.7411513,0,10.2868
2014/5/23,1040.46,4.894715,1.623817,67.682242,2.928494,-7.38566,6.7682242,0,10.4046
2014/5/26,1052.8,4.88492557,1.620569,67.546877,2.922637,-7.370889,6.7546877,0,10.528
2014/5/27,1048.81,4.83597842,1.604331,66.870055,2.893353,-7.297032,6.6870055,0,10.4881
2014/5/28,1063.22,4.84576785,1.607579,67.005419,2.89921,-7.311803,6.7005419,0,10.6322
2014/5/29,1050.58,4.80661013,1.594588,66.463961,2.875782,-7.252718,6.6463961,0,10.5058
2014/5/30,1053.75,4.81639956,1.597836,66.599326,2.881639,-7.267489,6.6599326,0,10.5375
2014/6/3,1052.88,4.84576785,1.607579,67.005419,2.89921,-7.311803,6.7005419,0,10.5288
2014/6/4,1044.43,4.61082153,1.529635,63.756672,2.758642,-6.957292,6.3756672,0,10.4443
2014/6/5,1058.3,4.6010321,1.526388,63.621307,2.752785,-6.94252,6.3621307,0,10.583
2014/6/6,1055.56,4.57166381,1.516645,63.215214,2.735214,-6.898206,6.3215214,0,10.5556
2014/6/9,1049.31,4.52271666,1.500407,62.538391,2.705929,-6.82435,6.2538391,0,10.4931
2014/6/10,1063.88,4.54229552,1.506902,62.80912,2.717643,-6.853892,6.280912,0,10.6388
2014/6/11,1068.93,4.57166381,1.516645,63.215214,2.735214,-6.898206,6.3215214,0,10.6893
2014/6/12,1066.56,4.58145324,1.519892,63.350578,2.741071,-6.912978,6.3350578,0,10.6656
2014/6/13,1079.36,4.56187438,1.513397,63.079849,2.729357,-6.883435,6.3079849,0,10.7936
2014/6/16,1086.53,4.57166381,1.516645,63.215214,2.735214,-6.898206,6.3215214,0,10.8653
2014/6/17,1075.81,4.56187438,1.513397,63.079849,2.729357,-6.883435,6.3079849,0,10.7581
2014/6/18,1068.72,4.52271666,1.500407,62.538391,2.705929,-6.82435,6.2538391,0,10.6872
2014/6/19,1040.42,4.36608578,1.448444,60.37256,2.612217,-6.588009,6.037256,0,10.4042
2014/6/20,1050.11,4.47376951,1.484168,61.861569,2.676644,-6.750493,6.1861569,0,10.5011
2014/6/23,1061.26,4.4052435,1.461435,60.914018,2.635645,-6.647094,6.0914018,0,10.6126
2014/6/24,1068.5,4.37587521,1.451692,60.507924,2.618074,-6.60278,6.0507924,0,10.685
2014/6/25,1064.23,4.31713863,1.432206,59.695737,2.582932,-6.514152,5.9695737,0,10.6423
2014/6/26,1080.33,4.44440122,1.474426,61.455476,2.659073,-6.706179,6.1455476,0,10.8033
2014/6/27,1086.98,4.53250609,1.503654,62.673756,2.711786,-6.839121,6.2673756,0,10.8698
2014/6/30,1096.78,4.58145324,1.519892,63.350578,2.741071,-6.912978,6.3350578,0,10.9678
2014/7/1,1101.72,4.67934754,1.552369,64.704223,2.799641,-7.060691,6.4704223,0,11.0172
2014/7/2,1106.94,4.66955811,1.549121,64.568859,2.793784,-7.04592,6.4568859,0,11.0694
2014/7/3,1113.91,4.68913697,1.555616,64.839588,2.805498,-7.075462,6.4839588,0,11.1391
2014/7/4,1113.55,4.71850526,1.565359,65.245681,2.823069,-7.119776,6.5245681,0,11.1355
2014/7/7,1111.82,4.62061096,1.532883,63.892036,2.764499,-6.972063,6.3892036,0,11.1182
2014/7/8,1120.38,4.62061096,1.532883,63.892036,2.764499,-6.972063,6.3892036,0,11.2038
2014/7/9,1102.43,4.53250609,1.503654,62.673756,2.711786,-6.839121,6.2673756,0,11.0243
2014/7/10,1100.86,4.5031378,1.493911,62.267662,2.694215,-6.794807,6.2267662,0,11.0086
2014/7/11,1107.81,4.55229934,1.503654,62.673756,2.711786,-6.839121,6.2673756,0,11.0781
2014/7/14,1121.05,4.61129242,1.52314,63.485943,2.746928,-6.927749,6.3485943,0,11.2105
2014/7/15,1116.75,4.61129242,1.52314,63.485943,2.746928,-6.927749,6.3485943,0,11.1675
2014/7/16,1105.22,4.63095678,1.529635,63.756672,2.758642,-6.957292,6.3756672,0,11.0522
2014/7/17,1099.05,4.5228028,1.493911,62.267662,2.694215,-6.794807,6.2267662,0,10.9905
2014/7/18,1101.26,4.50313844,1.487416,61.996933,2.682501,-6.765264,6.1996933,0,11.0126
2014/7/21,1100.09,4.45397754,1.471178,61.320111,2.653216,-6.691408,6.1320111,0,11.0009
2014/7/22,1114.76,4.4736419,1.477673,61.59084,2.66493,-6.72095,6.159084,0,11.1476
2014/7/23,1102.73,4.45397754,1.471178,61.320111,2.653216,-6.691408,6.1320111,0,11.0273
2014/7/24,1101.09,4.53263498,1.497159,62.403027,2.700072,-6.809578,6.2403027,0,11.0109
2014/7/25,1111.52,4.53263498,1.497159,62.403027,2.700072,-6.809578,6.2403027,0,11.1152
2014/7/28,1133.83,4.5719637,1.51015,62.944485,2.7235,-6.868664,6.2944485,0,11.3383
2014/7/29,1145.74,4.70961422,1.555616,64.839588,2.805498,-7.075462,6.4839588,0,11.4574
2014/7/30,1150.56,4.63095678,1.529635,63.756672,2.758642,-6.957292,6.3756672,0,11.5056
2014/7/31,1160.01,4.69978204,1.552369,64.704223,2.799641,-7.060691,6.4704223,0,11.6001
2014/8/1,1148.29,4.6211246,1.526388,63.621307,2.752785,-6.94252,6.3621307,0,11.4829
2014/8/4,1164.32,4.65062114,1.536131,64.027401,2.770356,-6.986834,6.4027401,0,11.6432
2014/8/5,1172.76,4.72927858,1.562112,65.110317,2.817212,-7.105005,6.5110317,0,11.7276
2014/8/6,1177.33,4.68994986,1.549121,64.568859,2.793784,-7.04592,6.4568859,0,11.7733
2014/8/7,1166.496,4.65062114,1.536131,64.027401,2.770356,-6.986834,6.4027401,0,11.66496
2014/8/8,1174.41,4.64078896,1.532883,63.892036,2.764499,-6.972063,6.3892036,0,11.7441
2014/8/11,1191.358,4.68011768,1.545873,64.433494,2.787927,-7.031148,6.4433494,0,11.91358
2014/8/12,1194.943,4.6702855,1.542626,64.29813,2.78207,-7.016377,6.429813,0,11.94943
2014/8/13,1194.811,4.68994986,1.549121,64.568859,2.793784,-7.04592,6.4568859,0,11.94811
2014/8/14,1187.953,4.78827166,1.581597,65.922503,2.852354,-7.193633,6.5922503,0,11.87953
2014/8/15,1201.175,5.0144118,1.656293,69.035887,2.987064,-7.533373,6.9035887,0,12.01175
2014/8/18,1218.731,5.0144118,1.656293,69.035887,2.987064,-7.533373,6.9035887,0,12.18731
2014/8/19,1223.087,4.9652509,1.640055,68.359064,2.957779,-7.459516,6.8359064,0,12.23087
2014/8/20,1222.116,4.98491526,1.64655,68.629793,2.969493,-7.489059,6.8629793,0,12.22116
2014/8/21,1223.827,4.90625782,1.620569,67.546877,2.922637,-7.370889,6.7546877,0,12.23827
2014/8/22,1232.504,5.00457962,1.653045,68.900522,2.981207,-7.518602,6.8900522,0,12.32504
2014/8/25,1223.067,4.95541872,1.636807,68.2237,2.951922,-7.444745,6.82237,0,12.23067
2014/8/26,1202.464,4.83743256,1.597836,66.599326,2.881639,-7.267489,6.6599326,0,12.02464
2014/8/27,1209.204,4.87676128,1.610826,67.140784,2.905067,-7.326575,6.7140784,0,12.09204
2014/8/28,1198.708,4.68994986,1.559537,72.563579,2.628261,-10.093456,7.2563579,0,11.98708
2014/8/29,1212.256,4.72927858,1.572615,73.172078,2.650301,-10.178097,7.3172078,0,12.12256
2014/9/1,1232.56,4.77843948,1.588962,73.932703,2.677851,-10.283899,7.3932703,0,12.3256
2014/9/2,1249.061,5.2602163,1.749166,81.386823,2.94784,-11.320753,8.1386823,0,12.49061
2014/9/3,1258.743,5.58467824,1.857059,86.406945,3.12967,-12.019042,8.6406945,0,12.58743
2014/9/4,1268.561,5.59451042,1.860328,86.55907,3.13518,-12.040202,8.655907,0,12.68561
2014/9/5,1273.681,5.57484606,1.853789,86.25482,3.12416,-11.997882,8.625482,0,12.73681
2014/9/9,1279.516,5.5060208,1.830903,85.189946,3.08559,-11.84976,8.5189946,0,12.79516
2014/9/10,1285.181,5.49618862,1.827634,85.037821,3.08008,-11.8286,8.5037821,0,12.85181
2014/9/11,1283.027,5.4568599,1.814556,84.429321,3.05804,-11.743958,8.4429321,0,12.83027
2014/9/12,1294.789,5.49618862,1.827634,85.037821,3.08008,-11.8286,8.5037821,0,12.94789
2014/9/15,1304.201,5.47652426,1.821095,84.733571,3.06906,-11.786279,8.4733571,0,13.04201
2014/9/16,1263.041,5.22088758,1.736089,80.778323,2.9258,-11.236112,8.0778323,0,12.63041
2014/9/17,1271.337,5.34870592,1.778592,82.755947,2.99743,-11.511195,8.2755947,0,12.71337
2014/9/18,1279.427,5.49618862,1.827634,85.037821,3.08008,-11.8286,8.5037821,0,12.79427
2014/9/19,1291.228,5.59451042,1.860328,86.55907,3.13518,-12.040202,8.655907,0,12.91228
2014/9/22,1275.519,5.91897236,1.968221,91.579192,3.317009,-12.738492,9.1579192,0,12.75519
2014/9/23,1291.418,5.74199312,1.90937,88.840943,3.217829,-12.357607,8.8840943,0,12.91418
2014/9/24,1309.141,5.68300004,1.889754,87.928194,3.184769,-12.230645,8.7928194,0,13.09141
2014/9/25,1309.044,5.7026644,1.896293,88.232444,3.195789,-12.272966,8.8232444,0,13.09044
2014/9/26,1312.603,5.68300004,1.889754,87.928194,3.184769,-12.230645,8.7928194,0,13.12603
2014/9/29,1324.942,5.6535035,1.879945,87.471819,3.168239,-12.167164,8.7471819,0,13.24942
2014/9/30,1333.503,5.72232876,1.902831,88.536694,3.206809,-12.315286,8.8536694,0,13.33503
2014/10/8,1351.824,5.77148966,1.919179,89.297318,3.234359,-12.421088,8.9297318,0,13.51824
2014/10/9,1355.706,5.69283222,1.893023,88.080319,3.190279,-12.251805,8.8080319,0,13.55706
2014/10/10,1350.599,5.68300004,1.889754,87.928194,3.184769,-12.230645,8.7928194,0,13.50599
2014/10/13,1349.467,5.67316786,1.886484,87.776069,3.179259,-12.209485,8.7776069,0,13.49467
2014/10/14,1345.642,5.62400696,1.870137,87.015445,3.15171,-12.103683,8.7015445,0,13.45642
2014/10/15,1351.125,5.5551817,1.847251,85.95057,3.11314,-11.955561,8.595057,0,13.51125
2014/10/16,1332.897,5.48635644,1.824364,84.885696,3.07457,-11.807439,8.4885696,0,13.32897
2014/10/17,1323.521,5.36837028,1.785131,83.060197,3.00845,-11.553516,8.3060197,0,13.23521
2014/10/20,1340.978,5.47652426,1.821095,84.733571,3.06906,-11.786279,8.4733571,0,13.40978
2014/10/21,1330.766,5.38803464,1.79167,83.364447,3.01947,-11.595836,8.3364447,0,13.30766
2014/10/22,1316.027,5.44702772,1.811286,84.277196,3.05253,-11.722798,8.4277196,0,13.16027
2014/10/23,1296.053,5.27988066,1.755705,81.691073,2.95886,-11.363073,8.1691073,0,12.96053
2014/10/24,1296.643,5.54534952,1.843981,85.798445,3.10763,-11.934401,8.5798445,0,12.96643
2014/10/27,1302.392,5.61417478,1.866867,86.86332,3.1462,-12.082523,8.686332,0,13.02392
2014/10/28,1333.526,5.79115402,1.925718,89.601568,3.245379,-12.463408,8.9601568,0,13.33526
2014/10/29,1349.975,6.37125264,2.118617,98.576937,3.570468,-13.711865,9.8576937,0,13.49975
2014/10/30,1349.573,6.54823188,2.192503,103.827914,3.263334,14.542706,10.3827914,1.4542706,13.49573
