date,stock_main_close,stock_second_close,pbMRQ,peTTM,psTTM,pcfNcfTTM,pcfNcfTTM/100,peTTM/10,close/peTTM
2017/3/30,1979.582,4.51,3.861582,312.290397,1.747496,-13.953484,0,0,
2017/3/31,1986.472,4.5,3.85302,311.597957,1.743621,-13.922545,0,0,
2017/4/5,2023.197,4.57,3.912955,316.445037,1.770744,-14.139118,0,0,
2017/4/6,2029.205,4.58,3.921518,317.137476,1.774619,-14.170057,0,0,
2017/4/7,2028.333,4.56,3.904393,315.752597,1.766869,-14.108179,0,0,
2017/4/10,2008.501,4.51,3.861582,312.290397,1.747496,-13.953484,0,0,
2017/4/11,2022.377,4.55,3.895831,315.060157,1.762995,-14.07724,0,0,
2017/4/12,2007.003,4.6,3.938642,318.522356,1.782368,-14.231935,0,0,
2017/4/13,2014.666,4.62,3.955767,319.907236,1.790118,-14.293813,0,0,
2017/4/14,1986.649,4.5,3.85302,311.597957,1.743621,-13.922545,0,0,
2017/4/17,1958.551,4.41,3.775959,305.365998,1.708749,-13.644094,0,0,
2017/4/18,1946.42,4.36,3.733148,301.903799,1.689375,-13.489399,0,0,
2017/4/19,1932.463,4.22,3.613276,292.20964,1.635129,-13.056253,0,0,
2017/4/20,1928.776,4.23,3.621838,292.90208,1.639004,-13.087192,0,0,
2017/4/21,1920.225,4.25,3.638963,294.28696,1.646753,-13.14907,0,0,
2017/4/24,1873.373,4.07,3.272116,284.32554,1.577008,-25.645093,0,0,
2017/4/25,1882.858,4.18,3.360551,292.010014,1.61963,-26.338204,0,0,
2017/4/26,1889.787,4.17,3.352512,291.311425,1.615755,-26.275194,0,0,
2017/4/27,1900.033,4.15,3.305987,764.049353,1.671517,-92.095174,0,0,
2017/4/28,1906.915,4.11,3.274122,756.685022,1.655406,-91.20751,0,0,
2017/5/2,1906.877,4.14,3.29802,762.20827,1.66749,-91.873258,0,0,
2017/5/3,1901.75,4.12,3.282088,758.526105,1.659434,-91.429426,0,0,
2017/5/4,1896.356,4.23,3.369717,778.778015,1.703739,-93.870503,0,0,
2017/5/5,1872.788,4.21,3.353784,775.09585,1.695684,-93.426671,0,0,
2017/5/8,1835.586,4.11,3.274122,756.685022,1.655406,-91.20751,0,0,
2017/5/9,1847.639,4.13,3.290054,760.367187,1.663462,-91.651342,0,0,
2017/5/10,1822.557,4.04,3.218358,743.797442,1.627212,-89.654097,0,0,
2017/5/11,1819.145,3.99,3.178527,734.592029,1.607073,-88.544517,0,0,
2017/5/12,1820.196,3.95,3.146662,727.227697,1.590962,-87.656853,0,0,
2017/5/15,1827.02,3.98,3.153616,728.834818,1.594478,-87.850568,0,0,
2017/5/16,1865.265,4.06,3.217005,743.484764,1.626528,-89.616409,0,0,
2017/5/17,1867.68,4.04,3.201158,739.822278,1.618516,-89.174948,0,0,
2017/5/18,1855.993,3.96,3.137769,725.172332,1.586466,-87.409108,0,0,
2017/5/19,1853.714,4.04,3.201158,739.822278,1.618516,-89.174948,0,0,
2017/5/22,1828.22,3.99,3.16154,730.666062,1.598484,-88.071298,0,0,
2017/5/23,1789.467,3.77,2.987219,690.37871,1.510347,-83.215237,0,0,
2017/5/24,1798.869,3.76,2.979295,688.547467,1.506341,-82.994506,0,0,
2017/5/25,1811.903,3.8,3.01099,695.87244,1.522366,-83.877427,0,0,
2017/5/26,1810.11,3.76,2.979295,688.547467,1.506341,-82.994506,0,0,
2017/5/31,1808.301,3.77,2.987219,690.37871,1.510347,-83.215237,0,0,
2017/6/1,1773.606,3.69,2.92383,675.728764,1.478298,-81.449396,0,0,
2017/6/2,1788.603,3.73,2.955524,683.053737,1.494323,-82.332316,0,0,
2017/6/5,1800.932,3.76,2.979295,688.547467,1.506341,-82.994506,0,0,
2017/6/6,1810.801,3.78,2.995143,692.209953,1.514354,-83.435967,0,0,
2017/6/7,1850.533,3.86,3.058532,706.859899,1.546404,-85.201807,0,0,
2017/6/8,1852.857,3.81,3.018914,697.703683,1.526372,-84.098157,0,0,
2017/6/9,1857.165,3.84,3.042685,703.197413,1.538391,-84.760347,0,0,
2017/6/12,1836.762,3.77,2.987219,690.37871,1.510347,-83.215237,0,0,
2017/6/13,1859.881,3.8,3.01099,695.87244,1.522366,-83.877427,0,0,
2017/6/14,1852.785,3.8,3.01099,695.87244,1.522366,-83.877427,0,0,
2017/6/15,1869.712,3.84,3.042685,703.197413,1.538391,-84.760347,0,0,
2017/6/16,1866.052,3.84,3.042685,703.197413,1.538391,-84.760347,0,0,
2017/6/19,1876.849,3.85,3.050608,705.028656,1.542397,-84.981077,0,0,
2017/6/20,1879.064,3.85,3.050608,705.028656,1.542397,-84.981077,0,0,
2017/6/21,1887.192,3.83,3.034761,701.366169,1.534385,-84.539617,0,0,
2017/6/22,1862.839,3.77,2.987219,690.37871,1.510347,-83.215237,0,0,
2017/6/23,1871.336,3.73,2.955524,683.053737,1.494323,-82.332316,0,0,
2017/6/26,1896.794,3.76,2.979295,688.547467,1.506341,-82.994506,0,0,
2017/6/27,1898.535,3.76,2.979295,688.547467,1.506341,-82.994506,0,0,
2017/6/28,1883.371,3.72,2.947601,681.222494,1.490316,-82.111586,0,0,
2017/6/29,1892.269,3.74,2.963448,684.88498,1.498329,-82.553046,0,0,
2017/6/30,1897.686,3.73,2.955524,683.053737,1.494323,-82.332316,0,0,
2017/7/3,1905.203,3.77,2.987219,690.37871,1.510347,-83.215237,0,0,
2017/7/4,1896.526,3.76,2.979295,688.547467,1.506341,-82.994506,0,0,
2017/7/5,1913.137,3.8,3.01099,695.87244,1.522366,-83.877427,0,0,
2017/7/6,1914.585,3.84,3.042685,703.197413,1.538391,-84.760347,0,0,
2017/7/7,1918.132,3.84,3.042685,703.197413,1.538391,-84.760347,0,0,
2017/7/10,1905.368,3.82,3.026837,699.534926,1.530379,-84.318887,0,0,
2017/7/11,1891.596,3.83,3.034761,701.366169,1.534385,-84.539617,0,0,
2017/7/12,1889.447,3.76,2.979295,688.547467,1.506341,-82.994506,0,0,
2017/7/13,1888.697,3.8,3.01099,695.87244,1.522366,-83.877427,0,0,
2017/7/14,1881.011,3.85,3.050608,705.028656,1.542397,-84.981077,0,0,
2017/7/17,1800.539,3.57,2.828746,653.753845,1.430223,-78.800635,0,0,
2017/7/18,1811.326,3.65,2.892135,668.403791,1.462273,-80.566476,0,0,
2017/7/19,1839.056,3.67,2.907983,672.066277,1.470285,-81.007936,0,0,
2017/7/20,1847.974,3.67,2.907983,672.066277,1.470285,-81.007936,0,0,
2017/7/21,1845.814,3.68,2.915906,673.89752,1.474291,-81.228666,0,0,
2017/7/24,1854.665,3.69,2.92383,675.728764,1.478298,-81.449396,0,0,
2017/7/25,1848.592,3.76,2.979295,688.547467,1.506341,-82.994506,0,0,
2017/7/26,1843.123,3.72,2.947601,681.222494,1.490316,-82.111586,0,0,
2017/7/27,1865.958,3.77,2.987219,690.37871,1.510347,-83.215237,0,0,
2017/7/28,1868.372,3.77,2.987219,690.37871,1.510347,-83.215237,0,0,
2017/7/31,1879.095,3.75,2.971372,686.716223,1.502335,-82.773776,0,0,
2017/8/1,1882.467,3.78,2.995143,692.209953,1.514354,-83.435967,0,0,
2017/8/2,1869.316,3.72,2.947601,681.222494,1.490316,-82.111586,0,0,
2017/8/3,1869.212,3.73,2.955524,683.053737,1.494323,-82.332316,0,0,
2017/8/4,1858.494,3.74,2.963448,684.88498,1.498329,-82.553046,0,0,
2017/8/7,1872.289,3.77,2.987219,690.37871,1.510347,-83.215237,0,0,
2017/8/8,1879.164,3.82,3.026837,699.534926,1.530379,-84.318887,0,0,
2017/8/9,1885.553,3.83,3.034761,701.366169,1.534385,-84.539617,0,0,
2017/8/10,1872.596,3.77,2.987219,690.37871,1.510347,-83.215237,0,0,
2017/8/11,1842.598,3.71,2.939677,679.39125,1.48631,-81.890856,0,0,
2017/8/14,1879.765,3.75,2.971372,686.716223,1.502335,-82.773776,0,0,
2017/8/15,1887.283,3.79,3.003066,694.041196,1.51836,-83.656697,0,0,
2017/8/16,1898.386,3.81,3.018914,697.703683,1.526372,-84.098157,0,0,
2017/8/17,1909.384,3.85,3.050608,705.028656,1.542397,-84.981077,0,0,
2017/8/18,1902.253,3.83,3.034761,701.366169,1.534385,-84.539617,0,0,
2017/8/21,1916.418,3.84,3.042685,703.197413,1.538391,-84.760347,0,0,
2017/8/22,1908.319,3.81,3.018914,697.703683,1.526372,-84.098157,0,0,
2017/8/23,1901.995,3.8,3.01099,695.87244,1.522366,-83.877427,0,0,
2017/8/24,1890.484,3.77,2.987219,690.37871,1.510347,-83.215237,0,0,
2017/8/25,1910.13,3.83,3.034761,701.366169,1.534385,-84.539617,0,0,
2017/8/28,1936.76,3.91,3.09815,716.016116,1.566435,-86.305458,0,0,
2017/8/29,1932.055,3.92,3.106074,717.847359,1.570441,-86.526188,0,0,
2017/8/30,1938.9,3.89,3.155619,189.413499,1.541312,-267.470358,0,0,
2017/8/31,1944.939,3.94,3.19618,191.84812,1.561123,-270.908281,0,0,
2017/9/1,1956.352,3.92,3.179955,190.874272,1.553198,-269.533112,0,0,
2017/9/4,1968.121,3.91,3.171843,190.387348,1.549236,-268.845527,0,0,
2017/9/5,1972.138,3.9,3.163731,189.900423,1.545274,-268.157943,0,0,
2017/9/6,1979.534,3.89,3.155619,189.413499,1.541312,-267.470358,0,0,
2017/9/7,1972.739,3.87,3.139395,188.439651,1.533387,-266.095189,0,0,
2017/9/8,1975.869,3.89,3.155619,189.413499,1.541312,-267.470358,0,0,
2017/9/11,1991.732,3.9,3.163731,189.900423,1.545274,-268.157943,0,0,
2017/9/12,1986.208,3.88,3.147507,188.926575,1.537349,-266.782774,0,0,
2017/9/13,1994.976,3.87,3.139395,188.439651,1.533387,-266.095189,0,0,
2017/9/14,1993.531,3.87,3.139395,188.439651,1.533387,-266.095189,0,0,
2017/9/15,1987.985,3.85,3.12317,187.465803,1.525463,-264.72002,0,0,
2017/9/18,2002.741,3.83,3.106946,186.491954,1.517538,-263.344851,0,0,
2017/9/19,1995.601,3.86,3.131283,187.952727,1.529425,-265.407605,0,0,
2017/9/20,2012.233,3.85,3.12317,187.465803,1.525463,-264.72002,0,0,
2017/9/21,1995.422,3.81,3.090722,185.518106,1.509614,-261.969683,0,0,
2017/9/22,1988.589,3.76,3.050161,183.083485,1.489802,-258.53176,0,0,
2017/9/25,1963.895,3.72,3.017713,181.135789,1.473954,-255.781422,0,0,
2017/9/26,1964.03,3.74,3.033937,182.109637,1.481878,-257.156591,0,0,
2017/9/27,1979.279,3.73,3.025825,181.622713,1.477916,-256.469007,0,0,
2017/9/28,1974.782,3.69,2.993376,179.675016,1.462067,-253.718669,0,0,
2017/9/29,1988.491,3.72,3.017713,181.135789,1.473954,-255.781422,0,0,
2017/10/9,2014.429,3.76,3.050161,183.083485,1.489802,-258.53176,0,0,
2017/10/10,2030.177,3.78,3.066385,184.057334,1.497727,-259.906929,0,0,
2017/10/11,2026.469,3.78,3.066385,184.057334,1.497727,-259.906929,0,0,
2017/10/12,2023.355,3.79,3.074498,184.544258,1.501689,-260.594514,0,0,
2017/10/13,2036.806,3.79,3.074498,184.544258,1.501689,-260.594514,0,0,
2017/10/16,2005.945,3.73,3.025825,181.622713,1.477916,-256.469007,0,0,
2017/10/17,2008.06,3.75,3.042049,182.596561,1.48584,-257.844176,0,0,
2017/10/18,2000.109,3.77,3.058273,183.570409,1.493765,-259.219345,0,0,
2017/10/19,1983.717,3.66,2.96904,178.214244,1.45018,-251.655915,0,0,
2017/10/20,1999.677,3.68,2.985264,179.188092,1.458105,-253.031084,0,0,
2017/10/23,2012.052,3.68,2.985264,179.188092,1.458105,-253.031084,0,0,
2017/10/24,2009.652,3.65,2.960928,177.727319,1.446218,-250.968331,0,0,
2017/10/25,2025.316,3.68,2.985264,179.188092,1.458105,-253.031084,0,0,
2017/10/26,2030.351,3.69,2.993376,179.675016,1.462067,-253.718669,0,0,
2017/10/27,2023.499,3.68,3.063902,140.197986,1.479061,150.702387,1.50702387,1.50702387,
2017/10/30,1988.48,3.58,2.980643,136.388258,1.438869,146.607213,1.46607213,1.46607213,
2017/10/31,2002.283,3.6,2.997295,137.150204,1.446907,147.426248,1.47426248,1.47426248,
2017/11/1,2003.443,3.58,2.980643,136.388258,1.438869,146.607213,1.46607213,1.46607213,
2017/11/2,1989.981,3.5,2.914037,133.340476,1.406715,143.331075,1.43331075,1.43331075,
2017/11/3,1975.922,3.46,2.880734,131.816585,1.390639,141.693005,1.41693005,1.41693005,
2017/11/6,1999.302,3.51,2.922363,133.721449,1.410734,143.740592,1.43740592,1.43740592,
2017/11/7,2012.718,3.51,2.922363,133.721449,1.410734,143.740592,1.43740592,1.43740592,
2017/11/8,2013.706,3.6,2.997295,137.150204,1.446907,147.426248,1.47426248,1.47426248,
2017/11/9,2028.691,3.55,2.955666,135.24534,1.426811,145.378661,1.45378661,1.45378661,
2017/11/10,2039.165,3.52,2.930689,134.102422,1.414754,144.150109,1.44150109,1.44150109,
2017/11/13,2045.176,3.49,2.905711,132.959503,1.402696,142.921557,1.42921557,1.42921557,
2017/11/14,2025.783,3.49,2.905711,132.959503,1.402696,142.921557,1.42921557,1.42921557,
2017/11/15,2005.612,3.46,2.880734,131.816585,1.390639,141.693005,1.41693005,1.41693005,
2017/11/16,2010.132,3.45,2.872408,131.435612,1.386619,141.283488,1.41283488,1.41283488,
2017/11/17,1954.298,3.3,2.747521,125.72102,1.326332,135.140728,1.35140728,1.35140728,
2017/11/20,1971.933,3.28,2.730869,124.959075,1.318293,134.321693,1.34321693,1.34321693,
2017/11/21,1987.45,3.3,2.747521,125.72102,1.326332,135.140728,1.35140728,1.35140728,
2017/11/22,1982.282,3.3,2.747521,125.72102,1.326332,135.140728,1.35140728,1.35140728,
2017/11/23,1924.448,3.2,2.664262,121.911292,1.28614,131.045554,1.31045554,1.31045554,
2017/11/24,1922.72,3.25,2.705891,123.816156,1.306236,133.093141,1.33093141,1.33093141,
2017/11/27,1892.822,3.23,2.68924,123.054211,1.298197,132.274106,1.32274106,1.32274106,
2017/11/28,1918.318,3.26,2.714217,124.197129,1.310255,133.502658,1.33502658,1.33502658,
2017/11/29,1919.058,3.29,2.739195,125.340048,1.322312,134.73121,1.3473121,1.3473121,
2017/11/30,1901.855,3.29,2.739195,125.340048,1.322312,134.73121,1.3473121,1.3473121,
2017/12/1,1916.801,3.3,2.747521,125.72102,1.326332,135.140728,1.35140728,1.35140728,
2017/12/4,1902.911,3.21,2.672588,122.292265,1.290159,131.455071,1.31455071,1.31455071,
2017/12/5,1866.981,3.14,2.614307,119.625456,1.262025,128.58845,1.2858845,1.2858845,
2017/12/6,1879.651,3.19,2.655936,121.53032,1.282121,130.636037,1.30636037,1.30636037,
2017/12/7,1868.423,3.32,2.764172,126.482966,1.33437,135.959762,1.35959762,1.35959762,
2017/12/8,1891.509,3.3,2.747521,125.72102,1.326332,135.140728,1.35140728,1.35140728,
2017/12/11,1919.69,3.28,2.730869,124.959075,1.318293,134.321693,1.34321693,1.34321693,
2017/12/12,1901.088,3.22,2.680914,122.673238,1.294178,131.864589,1.31864589,1.31864589,
2017/12/13,1915.773,3.23,2.68924,123.054211,1.298197,132.274106,1.32274106,1.32274106,
2017/12/14,1915.004,3.23,2.68924,123.054211,1.298197,132.274106,1.32274106,1.32274106,
2017/12/15,1901.203,3.27,2.722543,124.578102,1.314274,133.912175,1.33912175,1.33912175,
2017/12/18,1889.132,3.26,2.714217,124.197129,1.310255,133.502658,1.33502658,1.33502658,
2017/12/19,1905.624,3.28,2.730869,124.959075,1.318293,134.321693,1.34321693,1.34321693,
2017/12/20,1891.523,3.27,2.722543,124.578102,1.314274,133.912175,1.33912175,1.33912175,
2017/12/21,1905.048,3.23,2.68924,123.054211,1.298197,132.274106,1.32274106,1.32274106,
2017/12/22,1901.56,3.23,2.68924,123.054211,1.298197,132.274106,1.32274106,1.32274106,
2017/12/25,1883.89,3.26,2.714217,124.197129,1.310255,133.502658,1.33502658,1.33502658,
2017/12/26,1892.017,3.32,2.764172,126.482966,1.33437,135.959762,1.35959762,1.35959762,
2017/12/27,1878.802,3.29,2.739195,125.340048,1.322312,134.73121,1.3473121,1.3473121,
2017/12/28,1887.339,3.3,2.747521,125.72102,1.326332,135.140728,1.35140728,1.35140728,
2017/12/29,1899.343,3.29,2.739195,125.340048,1.322312,134.73121,1.3473121,1.3473121,
2018/1/2,1919.198,3.28,2.730869,124.959075,1.318293,134.321693,1.34321693,1.34321693,
2018/1/3,1933.998,3.3,2.747521,125.72102,1.326332,135.140728,1.35140728,1.35140728,
2018/1/4,1940.955,3.32,2.764172,126.482966,1.33437,135.959762,1.35959762,1.35959762,
2018/1/5,1941.795,3.31,2.755846,126.101993,1.330351,135.550245,1.35550245,1.35550245,
2018/1/8,1945.975,3.27,2.722543,124.578102,1.314274,133.912175,1.33912175,1.33912175,
2018/1/9,1952.177,3.28,2.730869,124.959075,1.318293,134.321693,1.34321693,1.34321693,
2018/1/10,1945.663,3.23,2.68924,123.054211,1.298197,132.274106,1.32274106,1.32274106,
2018/1/11,1953.122,3.25,2.705891,123.816156,1.306236,133.093141,1.33093141,1.33093141,
2018/1/12,1948.932,3.22,2.680914,122.673238,1.294178,131.864589,1.31864589,1.31864589,
2018/1/15,1913.771,3.14,2.614307,119.625456,1.262025,128.58845,1.2858845,1.2858845,
2018/1/16,1927.556,3.16,2.630959,120.387401,1.270063,129.407485,1.29407485,1.29407485,
2018/1/17,1921.743,3.18,2.647611,121.149347,1.278101,130.226519,1.30226519,1.30226519,
2018/1/18,1924.196,3.18,2.647611,121.149347,1.278101,130.226519,1.30226519,1.30226519,
2018/1/19,1921.536,3.16,2.630959,120.387401,1.270063,129.407485,1.29407485,1.29407485,
2018/1/22,1943.905,3.19,2.655936,121.53032,1.282121,130.636037,1.30636037,1.30636037,
2018/1/23,1950.989,3.17,2.639285,120.768374,1.274082,129.817002,1.29817002,1.29817002,
2018/1/24,1960.932,3.23,2.68924,123.054211,1.298197,132.274106,1.32274106,1.32274106,
2018/1/25,1953.297,3.23,2.68924,123.054211,1.298197,132.274106,1.32274106,1.32274106,
2018/1/26,1950.214,3.19,2.655936,121.53032,1.282121,130.636037,1.30636037,1.30636037,
2018/1/29,1919.801,3.19,2.655936,121.53032,1.282121,130.636037,1.30636037,1.30636037,
2018/1/30,1909.57,3.22,2.680914,122.673238,1.294178,131.864589,1.31864589,1.31864589,
2018/1/31,1877.817,3.31,2.755846,126.101993,1.330351,135.550245,1.35550245,1.35550245,
2018/2/1,1821.061,3.13,2.605982,119.244483,1.258005,128.178932,1.28178932,1.28178932,
2018/2/2,1821.528,2.88,2.397836,109.720163,1.157526,117.940999,1.17940999,1.17940999,
2018/2/5,1806.301,2.86,2.381184,108.958218,1.149487,117.121964,1.17121964,1.17121964,
2018/2/6,1726.091,2.75,2.2896,104.767517,1.105276,112.617273,1.12617273,1.12617273,
2018/2/7,1714.392,2.75,2.2896,104.767517,1.105276,112.617273,1.12617273,1.12617273,
2018/2/8,1734.569,2.79,2.322904,106.291408,1.121353,114.255342,1.14255342,1.14255342,
2018/2/9,1679.261,2.71,2.256297,103.243626,1.0892,110.979204,1.10979204,1.10979204,
2018/2/12,1723.727,2.81,2.339555,107.053354,1.129391,115.074377,1.15074377,1.15074377,
2018/2/13,1730.829,2.81,2.339555,107.053354,1.129391,115.074377,1.15074377,1.15074377,
2018/2/14,1739.146,2.8,2.33123,106.672381,1.125372,114.66486,1.1466486,1.1466486,
2018/2/22,1771.966,2.83,2.356207,107.815299,1.13743,115.893412,1.15893412,1.15893412,
2018/2/23,1775.168,2.83,2.356207,107.815299,1.13743,115.893412,1.15893412,1.15893412,
2018/2/26,1815.017,2.88,2.397836,109.720163,1.157526,117.940999,1.17940999,1.17940999,
2018/2/27,1808.915,2.88,2.397836,109.720163,1.157526,117.940999,1.17940999,1.17940999,
2018/2/28,1811.782,2.9,2.414488,-23.82437,1.12562,118.760033,1.18760033,1.18760033,
2018/3/1,1834.011,2.91,2.422814,-23.906523,1.129501,119.169551,1.19169551,1.19169551,
2018/3/2,1822.214,2.88,2.397836,-23.660064,1.117857,117.940999,1.17940999,1.17940999,
2018/3/5,1830.835,2.88,2.397836,-23.660064,1.117857,117.940999,1.17940999,1.17940999,
2018/3/6,1852.224,2.92,2.431139,-23.988676,1.133383,119.579068,1.19579068,1.19579068,
2018/3/7,1837.869,2.92,2.431139,-23.988676,1.133383,119.579068,1.19579068,1.19579068,
2018/3/8,1856.473,2.91,2.422814,-23.906523,1.129501,119.169551,1.19169551,1.19169551,
2018/3/9,1885.384,2.94,2.447791,-24.152982,1.141146,120.398103,1.20398103,1.20398103,
2018/3/12,1908.837,2.97,2.472768,-24.399441,1.15279,121.626655,1.21626655,1.21626655,
2018/3/13,1895.308,3,2.497746,-24.6459,1.164434,122.855207,1.22855207,1.22855207,
2018/3/14,1878.514,2.94,2.447791,-24.152982,1.141146,120.398103,1.20398103,1.20398103,
2018/3/15,1874.41,2.91,2.422814,-23.906523,1.129501,119.169551,1.19169551,1.19169551,
2018/3/16,1863.025,2.93,2.439465,-24.070829,1.137264,119.988585,1.19988585,1.19988585,
2018/3/19,1868.053,2.96,2.464443,-24.317288,1.148909,121.217137,1.21217137,1.21217137,
2018/3/20,1872.332,2.97,2.472768,-24.399441,1.15279,121.626655,1.21626655,1.21626655,
2018/3/21,1858.611,2.98,2.481094,-24.481594,1.156671,122.036172,1.22036172,1.22036172,
2018/3/22,1849.602,2.98,2.481094,-24.481594,1.156671,122.036172,1.22036172,1.22036172,
2018/3/23,1766.611,2.79,2.322904,-22.920687,1.082924,114.255342,1.14255342,1.14255342,
2018/3/26,1790.354,2.84,2.364533,-23.331452,1.102331,116.302929,1.16302929,1.16302929,
2018/3/27,1829.693,2.89,2.406162,-23.742217,1.121738,118.350516,1.18350516,1.18350516,
2018/3/28,1812.356,2.88,2.397836,-23.660064,1.117857,117.940999,1.17940999,1.17940999,
2018/3/29,1830.094,2.91,2.422814,-23.906523,1.129501,119.169551,1.19169551,1.19169551,
2018/3/30,1853.721,2.92,2.431139,-23.988676,1.133383,119.579068,1.19579068,1.19579068,
2018/4/2,1856.663,2.98,2.481094,-24.481594,1.156671,122.036172,1.22036172,1.22036172,
2018/4/3,1842.23,2.98,2.481094,-24.481594,1.156671,122.036172,1.22036172,1.22036172,
2018/4/4,1831.704,2.99,2.48942,-24.563747,1.160553,122.445689,1.22445689,1.22445689,
2018/4/9,1831.825,2.95,2.456117,-24.235135,1.145027,120.80762,1.2080762,1.2080762,
2018/4/10,1841.219,2.96,2.464443,-24.317288,1.148909,121.217137,1.21217137,1.21217137,
2018/4/11,1850.965,2.98,2.481094,-24.481594,1.156671,122.036172,1.22036172,1.22036172,
2018/4/12,1840.271,2.94,2.447791,-24.152982,1.141146,120.398103,1.20398103,1.20398103,
2018/4/13,1834.38,2.99,2.48942,-24.563747,1.160553,122.445689,1.22445689,1.22445689,
2018/4/16,1824.772,2.98,2.481094,-24.481594,1.156671,122.036172,1.22036172,1.22036172,
2018/4/17,1784.555,2.95,2.456117,-24.235135,1.145027,120.80762,1.2080762,1.2080762,
2018/4/18,1803.837,2.89,2.406162,-23.742217,1.121738,118.350516,1.18350516,1.18350516,
2018/4/19,1814.635,2.88,2.397836,-23.660064,1.117857,117.940999,1.17940999,1.17940999,
2018/4/20,1778.338,2.79,2.322904,-22.920687,1.082924,114.255342,1.14255342,1.14255342,
2018/4/23,1764.197,2.76,2.297926,-22.674228,1.07128,113.02679,1.1302679,1.1302679,
2018/4/24,1804.405,2.81,2.339555,-23.084993,1.090687,115.074377,1.15074377,1.15074377,
2018/4/25,1809.259,2.83,2.356207,-23.249299,1.09845,115.893412,1.15893412,1.15893412,
2018/4/26,1770.401,2.78,2.314578,-22.838534,1.079042,113.845825,1.13845825,1.13845825,
2018/4/27,1776.127,2.82,2.453306,-25.007229,1.015593,-21.833566,0,0,
2018/5/2,1774.899,2.88,2.505504,-25.539298,1.037202,-22.29811,0,0,
2018/5/3,1792.888,3.02,2.627299,-26.780791,1.087621,-23.382046,0,0,
2018/5/4,1789.068,3.11,2.705596,-27.578894,1.120034,-24.078862,0,0,
2018/5/7,1822.183,3.14,2.731695,-27.844929,1.130838,-24.311134,0,0,
2018/5/8,1836.224,3.11,2.705596,-27.578894,1.120034,-24.078862,0,0,
2018/5/9,1834.559,3.12,2.714296,-27.667572,1.123635,-24.156286,0,0,
2018/5/10,1844.038,3.18,2.766494,-28.199641,1.145244,-24.62083,0,0,
2018/5/11,1825.135,3.12,2.714296,-27.667572,1.123635,-24.156286,0,0,
2018/5/14,1823.25,3.23,2.809992,-28.643032,1.163251,-25.007949,0,0,
2018/5/15,1839.878,3.21,2.792593,-28.465675,1.156048,-24.853101,0,0,
2018/5/16,1832.265,3.23,2.809992,-28.643032,1.163251,-25.007949,0,0,
2018/5/17,1822.698,3.18,2.766494,-28.199641,1.145244,-24.62083,0,0,
2018/5/18,1828.786,3.21,2.792593,-28.465675,1.156048,-24.853101,0,0,
2018/5/21,1848.062,3.29,2.86219,-29.1751,1.184859,-25.472493,0,0,
2018/5/22,1855.159,3.29,2.86219,-29.1751,1.184859,-25.472493,0,0,
2018/5/23,1834.717,3.27,2.844791,-28.997744,1.177656,-25.317645,0,0,
2018/5/24,1827.054,3.3,2.87089,-29.263778,1.18846,-25.549917,0,0,
2018/5/25,1810.031,3.25,2.827391,-28.820388,1.170453,-25.162797,0,0,
2018/5/28,1806.081,3.29,2.86219,-29.1751,1.184859,-25.472493,0,0,
2018/5/29,1786.71,3.2,2.783893,-28.376997,1.152446,-24.775678,0,0,
2018/5/30,1736.337,3.21,2.792593,-28.465675,1.156048,-24.853101,0,0,
2018/5/31,1767.55,3.36,2.923088,-29.795847,1.210069,-26.014461,0,0,
2018/6/1,1746.331,3.26,2.836091,-28.909066,1.174055,-25.240221,0,0,
2018/6/4,1747.956,3.2,2.783893,-28.376997,1.152446,-24.775678,0,0,
2018/6/5,1777.725,3.23,2.809992,-28.643032,1.163251,-25.007949,0,0,
2018/6/6,1779.145,3.24,2.818692,-28.73171,1.166852,-25.085373,0,0,
2018/6/7,1767.963,3.19,2.775193,-28.288319,1.148845,-24.698254,0,0,
2018/6/8,1751.399,3.14,2.731695,-27.844929,1.130838,-24.311134,0,0,
2018/6/11,1741.175,3.06,2.662098,-27.135504,1.102027,-23.691742,0,0,
2018/6/12,1759.159,3.07,2.670797,-27.224182,1.105628,-23.769166,0,0,
2018/6/13,1731.428,2.96,2.575101,-26.248723,1.066013,-22.917502,0,0,
2018/6/14,1721.89,2.93,2.549002,-25.982688,1.055209,-22.68523,0,0,
2018/6/15,1691.648,2.96,2.575101,-26.248723,1.066013,-22.917502,0,0,
2018/6/19,1594.045,2.7,2.34891,-23.943091,0.972377,-20.904478,0,0,
2018/6/20,1612.6,2.78,2.418507,-24.652516,1.001188,-21.52387,0,0,
2018/6/21,1578.331,2.72,2.366309,-24.120448,0.979579,-21.059326,0,0,
2018/6/22,1597.39,2.76,2.401108,-24.47516,0.993985,-21.369022,0,0,
2018/6/25,1587.306,2.75,2.392408,-24.386482,0.990384,-21.291598,0,0,
2018/6/26,1596.171,2.79,2.427207,-24.741195,1.004789,-21.601294,0,0,
2018/6/27,1575.574,2.77,2.409807,-24.563838,0.997586,-21.446446,0,0,
2018/6/28,1556.823,2.82,2.453306,-25.007229,1.015593,-21.833566,0,0,
2018/6/29,1607.621,2.9,2.522903,-25.716654,1.044405,-22.452958,0,0,
2018/7/2,1582.262,2.86,2.488104,-25.361941,1.029999,-22.143262,0,0,
2018/7/3,1594.24,2.9,2.522903,-25.716654,1.044405,-22.452958,0,0,
2018/7/4,1563.003,2.87,2.496804,-25.450619,1.0336,-22.220686,0,0,
