,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
4131,000507.SZ,20020917,2.5973,2.6367,2.5501,2.5816,2.617,-0.0354000000000001,-1.3527,4403.0,2882.4485
4132,000507.SZ,20020916,2.6485,2.6485,2.6131,2.617,2.6485,-0.03149999999999986,-1.1894,2979.4,1983.6986
4133,000507.SZ,20020913,2.6603,2.6721,2.6446,2.6485,2.6603,-0.011800000000000033,-0.4436,2434.98,1644.4611
4134,000507.SZ,20020912,2.6761,2.6918,2.6564,2.6603,2.6682,-0.00790000000000024,-0.2961,7595.34,5154.6355
4135,000507.SZ,20020911,2.6406,2.6721,2.6131,2.6682,2.6367,0.031500000000000306,1.1947,3060.16,2043.4446
4136,000507.SZ,20020910,2.6406,2.6485,2.617,2.6367,2.6367,0.0,0.0,2509.78,1677.1635
4137,000507.SZ,20020909,2.6564,2.6642,2.6288,2.6367,2.6642,-0.027500000000000302,-1.0322,4828.3,3241.1836
4138,000507.SZ,20020906,2.68,2.6957,2.6603,2.6642,2.68,-0.015800000000000036,-0.5896,3252.24,2212.8425
4139,000507.SZ,20020905,2.6761,2.7075,2.6642,2.68,2.6761,0.0039000000000002366,0.1457,8329.99,5673.4649
4140,000507.SZ,20020904,2.6879,2.6957,2.6682,2.6761,2.6957,-0.019600000000000062,-0.7271,4861.55,3311.1998
4141,000507.SZ,20020903,2.6957,2.7193,2.6879,2.6957,2.6957,0.0,0.0,2576.29,1766.4799
4142,000507.SZ,20020902,2.7351,2.7351,2.6879,2.6957,2.6957,0.0,0.0,2277.7,1559.5068
4143,000507.SZ,20020830,2.7075,2.7233,2.6879,2.6957,2.7272,-0.03149999999999986,-1.155,3516.39,2411.4438
4144,000507.SZ,20020828,2.739,2.7705,2.7233,2.7272,2.7351,-0.00790000000000024,-0.2888,2181.8,1521.2134
4145,000507.SZ,20020827,2.7154,2.7469,2.7154,2.7351,2.743,-0.007899999999999796,-0.288,4807.88,3329.1547
4146,000507.SZ,20020826,2.7548,2.7548,2.7115,2.743,2.7548,-0.011800000000000033,-0.4283,5304.53,3672.7641
4147,000507.SZ,20020823,2.7784,2.7784,2.7508,2.7548,2.7784,-0.023600000000000065,-0.8494,4251.48,2981.7623
4148,000507.SZ,20020822,2.7784,2.7941,2.7666,2.7784,2.7784,0.0,0.0,12709.17,8986.5042
4149,000507.SZ,20020821,2.7469,2.7784,2.7351,2.7784,2.7548,0.023600000000000065,0.8567,8462.51,5923.6778
4150,000507.SZ,20020820,2.6997,2.7626,2.6997,2.7548,2.7154,0.0394000000000001,1.451,7307.61,5093.6131
4151,000507.SZ,20020819,2.6918,2.7233,2.6839,2.7154,2.6997,0.015699999999999825,0.5815,2765.63,1906.0487
4152,000507.SZ,20020816,2.68,2.7193,2.6446,2.6997,2.6839,0.015800000000000036,0.5887,3521.69,2398.7208
4153,000507.SZ,20020815,2.6957,2.7193,2.6721,2.6839,2.7115,-0.02760000000000007,-1.0179,1654.0,1129.451
4154,000507.SZ,20020814,2.6918,2.7272,2.6761,2.7115,2.6761,0.0354000000000001,1.3228,1870.75,1283.43
4155,000507.SZ,20020813,2.6761,2.6997,2.6682,2.6761,2.6682,0.007899999999999796,0.2961,1580.44,1076.8487
4156,000507.SZ,20020812,2.6839,2.6918,2.6682,2.6682,2.7036,-0.035399999999999654,-1.3094,3533.64,2405.7435
4157,000507.SZ,20020809,2.6997,2.7154,2.6957,2.7036,2.6997,0.0038999999999997925,0.1445,2902.01,1992.0425
4158,000507.SZ,20020808,2.7154,2.7508,2.6957,2.6997,2.7272,-0.027499999999999858,-1.0084,3519.35,2430.122
4159,000507.SZ,20020807,2.7508,2.7508,2.7193,2.7272,2.7469,-0.019700000000000273,-0.7172,2041.29,1416.3367
4160,000507.SZ,20020806,2.6761,2.7941,2.6761,2.7469,2.6761,0.0708000000000002,2.6456,5527.11,3856.4949
4161,000507.SZ,20020805,2.7115,2.7115,2.6721,2.6761,2.7075,-0.031400000000000095,-1.1597,2779.81,1893.5376
4162,000507.SZ,20020802,2.6839,2.7154,2.68,2.7075,2.6761,0.031400000000000095,1.1733,2344.96,1611.4164
4163,000507.SZ,20020801,2.6721,2.7115,2.6603,2.6761,2.6839,-0.007800000000000029,-0.2906,4566.57,3106.3118
4164,000507.SZ,20020731,2.7548,2.7548,2.6721,2.6839,2.743,-0.05909999999999993,-2.1546,4907.44,3379.4694
4165,000507.SZ,20020730,2.7469,2.7548,2.7233,2.743,2.743,0.0,0.0,2771.8,1929.0008
4166,000507.SZ,20020729,2.7154,2.743,2.6957,2.743,2.7154,0.02760000000000007,1.0164,4117.05,2834.6947
4167,000507.SZ,20020726,2.7233,2.739,2.7115,2.7154,2.7233,-0.00790000000000024,-0.2901,4230.91,2923.8003
4168,000507.SZ,20020725,2.7744,2.7862,2.7233,2.7233,2.7548,-0.03149999999999986,-1.1435,4890.4,3405.1359
4169,000507.SZ,20020724,2.7548,2.7784,2.743,2.7548,2.7548,0.0,0.0,4887.88,3422.6652
4170,000507.SZ,20020723,2.7548,2.7902,2.7351,2.7548,2.8177,-0.06289999999999996,-2.2323,8900.74,6241.4064
4171,000507.SZ,20020719,2.8177,2.8492,2.8059,2.8177,2.8138,0.0038999999999997925,0.1386,7018.95,5025.7588
4172,000507.SZ,20020718,2.8217,2.8453,2.802,2.8138,2.8217,-0.007899999999999796,-0.28,5827.36,4182.2835
4173,000507.SZ,20020717,2.7784,2.8256,2.7744,2.8217,2.7784,0.043299999999999894,1.5585,5087.3,3612.9346
4174,000507.SZ,20020716,2.7626,2.8138,2.7548,2.7784,2.7626,0.015800000000000036,0.5719,7942.69,5610.6449
4175,000507.SZ,20020715,2.8335,2.8453,2.7548,2.7626,2.8453,-0.0827,-2.9065,13723.0,9732.2213
4176,000507.SZ,20020712,2.8728,2.8846,2.8453,2.8453,2.8689,-0.023600000000000065,-0.8226,7124.0,5173.5418
4177,000507.SZ,20020711,2.8649,2.9004,2.8531,2.8689,2.8649,0.0040000000000000036,0.1396,13142.35,9606.7041
4178,000507.SZ,20020710,2.92,2.92,2.8531,2.8649,2.92,-0.05509999999999993,-1.887,13769.53,10091.0374
4179,000507.SZ,20020709,2.9004,2.9515,2.8846,2.92,2.9004,0.019600000000000062,0.6758,19116.9,14208.6087
4180,000507.SZ,20020708,2.8925,2.9082,2.8649,2.9004,2.8886,0.011800000000000033,0.4085,9011.73,6620.201
4181,000507.SZ,20020705,2.8335,2.9043,2.8335,2.8886,2.8492,0.03939999999999966,1.3828,6273.19,4584.6334
4182,000507.SZ,20020704,2.8925,2.9161,2.8413,2.8492,2.8925,-0.043299999999999894,-1.497,10371.75,7588.6291
4183,000507.SZ,20020703,2.9082,2.9319,2.8728,2.8925,2.8925,0.0,0.0,10997.14,8089.9931
4184,000507.SZ,20020702,2.8335,2.8925,2.8256,2.8925,2.8453,0.04720000000000013,1.6589,15397.44,11183.0953
4185,000507.SZ,20020701,2.8571,2.8925,2.8413,2.8453,2.8531,-0.007800000000000029,-0.2734,15201.23,11059.8251
4186,000507.SZ,20020628,2.924,2.9476,2.8256,2.8531,2.9319,-0.0788000000000002,-2.6877,37457.17,27360.6697
4187,000507.SZ,20020627,2.924,2.9633,2.9082,2.9319,2.924,0.00790000000000024,0.2702,20416.43,15221.4195
4188,000507.SZ,20020626,2.9122,2.9515,2.8531,2.924,2.9476,-0.023600000000000065,-0.8007,34949.9,25850.0622
4189,000507.SZ,20020625,3.0145,3.0893,2.9161,2.9476,3.0145,-0.06689999999999996,-2.2193,84940.52,65248.9826
4190,000507.SZ,20020624,3.0145,3.0145,2.8335,3.0145,2.739,0.2755000000000001,10.0584,127898.4,96651.329
4191,000507.SZ,20020621,2.6013,2.7784,2.6013,2.739,2.6013,0.1376999999999997,5.2935,48975.17,33904.1825
4192,000507.SZ,20020620,2.5462,2.6524,2.5383,2.6013,2.5462,0.05510000000000037,2.164,18417.09,12243.5319
4193,000507.SZ,20020619,2.5777,2.6131,2.5422,2.5462,2.5462,0.0,0.0,21834.51,14299.5521
4194,000507.SZ,20020618,2.4124,2.5501,2.4124,2.5462,2.4084,0.13779999999999992,5.7216,11133.24,7110.1997
4195,000507.SZ,20020617,2.4045,2.4281,2.3888,2.4084,2.4281,-0.019700000000000273,-0.8113,3534.0,2160.602
4196,000507.SZ,20020614,2.4596,2.4596,2.4242,2.4281,2.4753,-0.04719999999999969,-1.9068,4729.15,2925.3204
4197,000507.SZ,20020613,2.4911,2.5108,2.4714,2.4753,2.4793,-0.0040000000000000036,-0.1613,2910.9,1842.2716
4198,000507.SZ,20020612,2.5186,2.5186,2.4635,2.4793,2.5147,-0.0354000000000001,-1.4077,3432.61,2162.9547
4199,000507.SZ,20020611,2.4832,2.5383,2.4832,2.5147,2.4832,0.03149999999999986,1.2685,3272.8,2088.361
4200,000507.SZ,20020610,2.5265,2.5265,2.4635,2.4832,2.5265,-0.043299999999999894,-1.7138,4931.48,3118.4383
4201,000507.SZ,20020607,2.5108,2.5737,2.4714,2.5265,2.5108,0.015699999999999825,0.6253,12855.69,8259.0331
4202,000507.SZ,20020606,2.3455,2.5659,2.3022,2.5108,2.3494,0.1614,6.8698,14736.34,9153.7659
4203,000507.SZ,20020605,2.4399,2.4399,2.3415,2.3494,2.4557,-0.10630000000000006,-4.3287,6710.82,4076.7308
4204,000507.SZ,20020604,2.4793,2.499,2.4084,2.4557,2.4478,0.00790000000000024,0.3227,5821.21,3633.8627
4205,000507.SZ,20020603,2.5304,2.5304,2.4203,2.4478,2.5383,-0.09050000000000002,-3.5654,9507.5,5934.1469
4206,000507.SZ,20020531,2.6564,2.6564,2.5265,2.5383,2.6367,-0.09839999999999982,-3.7319,9735.0,6407.2268
4207,000507.SZ,20020530,2.6603,2.6603,2.6131,2.6367,2.6367,0.0,0.0,7416.54,4965.3066
4208,000507.SZ,20020529,2.6957,2.6997,2.6288,2.6367,2.7193,-0.08260000000000023,-3.0375,6753.64,4546.388
4209,000507.SZ,20020528,2.7233,2.7548,2.7115,2.7193,2.7154,0.0039000000000002366,0.1436,4109.0,2851.7372
4210,000507.SZ,20020527,2.6761,2.7233,2.6682,2.7154,2.6564,0.05899999999999972,2.2211,5217.66,3562.0966
4211,000507.SZ,20020524,2.7469,2.7784,2.6406,2.6564,2.7233,-0.06689999999999996,-2.4566,9223.7,6316.0154
4212,000507.SZ,20020522,2.7548,2.7862,2.7193,2.7233,2.7705,-0.04720000000000013,-1.7037,9571.0,6688.2706
4213,000507.SZ,20020521,2.7154,2.7862,2.6879,2.7705,2.6406,0.12990000000000013,4.9193,15615.41,10930.4813
4214,000507.SZ,20020520,2.7075,2.7075,2.6131,2.6406,2.7075,-0.06689999999999996,-2.4709,8022.8,5373.1506
4215,000507.SZ,20020517,2.6328,2.7075,2.6328,2.7075,2.6485,0.05900000000000016,2.2277,11452.91,7746.3943
4216,000507.SZ,20020516,2.6957,2.739,2.6288,2.6485,2.7351,-0.08660000000000023,-3.1662,15973.82,10874.825
4217,000507.SZ,20020515,2.7784,2.7902,2.7351,2.7351,2.7902,-0.05509999999999993,-1.9748,8959.98,6290.7562
4218,000507.SZ,20020514,2.802,2.8217,2.7784,2.7902,2.7941,-0.0038999999999997925,-0.1396,7254.0,5158.0076
4219,000507.SZ,20020513,2.7548,2.8059,2.7469,2.7941,2.798,-0.0039000000000002366,-0.1394,11112.9,7829.3679
4220,000507.SZ,20020510,2.8689,2.8728,2.7902,2.798,2.8689,-0.07089999999999996,-2.4713,20447.69,14634.6844
4221,000507.SZ,20020509,2.8649,2.8964,2.8335,2.8689,2.8649,0.0040000000000000036,0.1396,23669.31,17267.3642
4222,000507.SZ,20020508,2.8217,2.983,2.8217,2.8649,2.7862,0.07869999999999999,2.8246,79352.67,58690.771
4223,000507.SZ,20020430,2.7587,2.7941,2.7351,2.7862,2.7508,0.0354000000000001,1.2869,14015.87,9865.1898
4224,000507.SZ,20020429,2.7154,2.7626,2.6839,2.7508,2.68,0.07079999999999975,2.6418,10546.28,7321.9395
4225,000507.SZ,20020426,2.6446,2.7075,2.6367,2.68,2.6406,0.0394000000000001,1.4921,4598.65,3124.138
4226,000507.SZ,20020425,2.6288,2.6642,2.6288,2.6406,2.6249,0.01570000000000027,0.5981,4833.01,3243.8119
4227,000507.SZ,20020424,2.6642,2.6682,2.6249,2.6249,2.6682,-0.04330000000000034,-1.6228,6084.0,4085.073
4228,000507.SZ,20020423,2.6879,2.7075,2.6564,2.6682,2.6879,-0.01969999999999983,-0.7329,3918.12,2669.325
4229,000507.SZ,20020422,2.6721,2.7351,2.6564,2.6879,2.6839,0.0040000000000000036,0.149,6936.08,4738.8123
4230,000507.SZ,20020419,2.6367,2.7075,2.6367,2.6839,2.6603,0.023600000000000065,0.8871,14659.97,9890.5003
4231,000507.SZ,20020418,2.7075,2.7233,2.6564,2.6603,2.7075,-0.04720000000000013,-1.7433,8455.45,5755.1705
4232,000507.SZ,20020417,2.7233,2.739,2.6879,2.7075,2.7193,-0.011800000000000033,-0.4339,5891.34,4053.6805
4233,000507.SZ,20020416,2.7193,2.743,2.6879,2.7193,2.7233,-0.0040000000000000036,-0.1469,5415.1,3734.3257
4234,000507.SZ,20020415,2.739,2.7587,2.6957,2.7233,2.7351,-0.011800000000000033,-0.4314,10798.4,7444.8368
4235,000507.SZ,20020412,2.7666,2.8099,2.7154,2.7351,2.798,-0.06289999999999996,-2.248,20196.87,14114.9604
4236,000507.SZ,20020411,2.8335,2.8728,2.7941,2.798,2.8335,-0.035499999999999865,-1.2529,22567.63,16292.0253
4237,000507.SZ,20020410,2.8335,2.8453,2.802,2.8335,2.8295,0.0040000000000000036,0.1414,12646.24,9077.799
4238,000507.SZ,20020409,2.7666,2.8531,2.7666,2.8295,2.7784,0.05109999999999992,1.8392,24073.26,17313.836
4239,000507.SZ,20020408,2.7548,2.7862,2.7351,2.7784,2.7587,0.01969999999999983,0.7141,8198.62,5769.7452
4240,000507.SZ,20020405,2.7351,2.8335,2.7115,2.7587,2.7154,0.04330000000000034,1.5946,18132.6,12817.5022
4241,000507.SZ,20020404,2.6721,2.7233,2.617,2.7154,2.6367,0.07869999999999999,2.9848,8635.96,5884.4704
4242,000507.SZ,20020403,2.6446,2.6761,2.6288,2.6367,2.6446,-0.00790000000000024,-0.2987,7688.27,5188.625
4243,000507.SZ,20020402,2.7075,2.7154,2.6013,2.6446,2.7036,-0.05899999999999972,-2.1823,11489.33,7702.6656
4244,000507.SZ,20020401,2.6957,2.7115,2.6367,2.7036,2.6839,0.01969999999999983,0.734,10964.38,7474.1012
4245,000507.SZ,20020329,2.8099,2.8099,2.6367,2.6839,2.8138,-0.12990000000000013,-4.6165,25936.5,17998.348
4246,000507.SZ,20020328,2.7941,2.8531,2.7941,2.8138,2.802,0.011800000000000033,0.4211,17671.47,12680.8785
4247,000507.SZ,20020327,2.7548,2.8059,2.7351,2.802,2.7626,0.0394000000000001,1.4262,15008.89,10590.0152
4248,000507.SZ,20020326,2.8217,2.8217,2.7351,2.7626,2.8177,-0.05509999999999993,-1.9555,22737.38,16064.5189
4249,000507.SZ,20020325,2.739,2.8335,2.739,2.8177,2.7351,0.08259999999999978,3.02,34233.04,24381.6555
4250,000507.SZ,20020322,2.7154,2.7508,2.6682,2.7351,2.7154,0.019700000000000273,0.7255,14200.37,9747.0896
4251,000507.SZ,20020321,2.7193,2.7351,2.6839,2.7154,2.7154,0.0,0.0,13306.45,9179.6535
4252,000507.SZ,20020320,2.7154,2.739,2.6761,2.7154,2.6957,0.01969999999999983,0.7308,18301.9,12572.0003
4253,000507.SZ,20020319,2.6367,2.7075,2.6367,2.6957,2.6367,0.05900000000000016,2.2376,12276.17,8347.6095
4254,000507.SZ,20020318,2.6367,2.7351,2.6092,2.6367,2.6367,0.0,0.0,17041.4,11500.5021
4255,000507.SZ,20020315,2.7548,2.7862,2.6367,2.6367,2.7469,-0.1102000000000003,-4.0118,23284.45,16006.8057
4256,000507.SZ,20020314,2.621,2.7508,2.621,2.7469,2.6406,0.10630000000000006,4.0256,19975.62,13652.1586
4257,000507.SZ,20020313,2.7272,2.7823,2.6367,2.6406,2.7587,-0.1181000000000001,-4.281,34180.82,23413.8566
4258,000507.SZ,20020312,2.7744,2.9082,2.7548,2.7587,2.7469,0.011800000000000033,0.4296,68091.12,48897.8597
4259,000507.SZ,20020311,2.6603,2.7666,2.617,2.7469,2.6367,0.1102000000000003,4.1795,44780.42,30912.6873
4260,000507.SZ,20020308,2.6564,2.6603,2.5619,2.6367,2.6249,0.011800000000000033,0.4495,40529.13,26930.5372
4261,000507.SZ,20020307,2.5068,2.6288,2.499,2.6249,2.495,0.12989999999999968,5.2064,32998.97,21533.6951
4262,000507.SZ,20020306,2.4675,2.5777,2.4557,2.495,2.4675,0.027500000000000302,1.1145,29719.99,19082.9642
4263,000507.SZ,20020305,2.4203,2.4872,2.4045,2.4675,2.4203,0.04719999999999969,1.9502,20922.59,13033.6799
4264,000507.SZ,20020304,2.2825,2.4203,2.2825,2.4203,2.3966,0.023700000000000276,0.9889,10352.52,6224.9948
4265,000507.SZ,20020228,2.4321,2.4478,2.3927,2.3966,2.4321,-0.03550000000000031,-1.4596,6443.58,3959.145
4266,000507.SZ,20020227,2.4006,2.4557,2.3809,2.4321,2.3966,0.03550000000000031,1.4813,11023.33,6791.6213
4267,000507.SZ,20020226,2.3691,2.4045,2.3534,2.3966,2.3927,0.0038999999999997925,0.163,9564.32,5774.0782
4268,000507.SZ,20020225,2.4242,2.436,2.373,2.3927,2.3219,0.0708000000000002,3.0492,10779.13,6560.895
4269,000507.SZ,20020208,2.3455,2.3848,2.3219,2.3219,2.3297,-0.007800000000000029,-0.3348,7805.0,4660.1002
4270,000507.SZ,20020207,2.2668,2.3534,2.2628,2.3297,2.2904,0.03929999999999989,1.7159,9345.7,5535.3181
4271,000507.SZ,20020206,2.4006,2.4124,2.2825,2.2904,2.4006,-0.11019999999999985,-4.5905,14667.0,8710.7966
4272,000507.SZ,20020205,2.3848,2.4281,2.3573,2.4006,2.3848,0.015800000000000036,0.6625,18747.18,11399.141
4273,000507.SZ,20020204,2.2825,2.3848,2.2786,2.3848,2.2983,0.08650000000000002,3.7637,15273.14,9063.4115
4274,000507.SZ,20020201,2.3258,2.3612,2.2864,2.2983,2.3258,-0.027500000000000302,-1.1824,17288.24,10195.6988
4275,000507.SZ,20020131,2.1959,2.3534,2.1959,2.3258,2.1763,0.1495000000000002,6.8695,33988.0,19842.5751
4276,000507.SZ,20020130,2.1487,2.2235,2.129,2.1763,2.1369,0.0394000000000001,1.8438,11575.05,6404.2412
4277,000507.SZ,20020129,2.0464,2.1645,2.0464,2.1369,2.0188,0.11809999999999965,5.85,9282.08,5028.4441
4278,000507.SZ,20020128,2.1684,2.2235,2.007,2.0188,2.1999,-0.18109999999999982,-8.2322,20274.6,10782.2769
4279,000507.SZ,20020125,2.1605,2.2353,2.133,2.1999,2.1959,0.0040000000000000036,0.1822,18909.15,10561.0746
4280,000507.SZ,20020124,2.1015,2.2746,2.0267,2.1959,2.0818,0.11410000000000009,5.4808,56164.21,31181.2049
4281,000507.SZ,20020123,1.8968,2.0818,1.8575,2.0818,1.8968,0.18499999999999983,9.7533,15913.96,7951.9505
4282,000507.SZ,20020122,1.9087,1.9795,1.8654,1.8968,1.9244,-0.02760000000000007,-1.4342,10086.92,4951.7463
4283,000507.SZ,20020121,1.9992,2.0739,1.9205,1.9244,2.0779,-0.15349999999999997,-7.3873,10874.91,5483.0474
4284,000507.SZ,20020118,2.0897,2.1566,1.9756,2.0779,2.1605,-0.08259999999999978,-3.8232,15154.81,7953.946
4285,000507.SZ,20020117,2.3966,2.3966,2.1605,2.1605,2.4006,-0.24009999999999998,-10.0017,14933.11,8395.0078
4286,000507.SZ,20020116,2.3612,2.4321,2.3534,2.4006,2.3652,0.035399999999999654,1.4967,7091.84,4292.0095
4287,000507.SZ,20020115,2.4203,2.4321,2.3612,2.3652,2.4203,-0.05509999999999993,-2.2766,7854.53,4782.9641
4288,000507.SZ,20020114,2.5186,2.5186,2.4203,2.4203,2.5698,-0.14949999999999974,-5.8176,10022.87,6257.2204
4289,000507.SZ,20020111,2.6564,2.6682,2.5659,2.5698,2.6564,-0.08660000000000023,-3.2601,4758.5,3137.2445
4290,000507.SZ,20020110,2.6367,2.6839,2.5265,2.6564,2.6367,0.019700000000000273,0.7471,8025.27,5287.559
4291,000507.SZ,20020109,2.7115,2.7115,2.5973,2.6367,2.7154,-0.07869999999999999,-2.8983,5996.91,4028.5081
4292,000507.SZ,20020108,2.7548,2.7587,2.7154,2.7154,2.7311,-0.01570000000000027,-0.5749,3345.09,2325.3771
4293,000507.SZ,20020107,2.7784,2.7862,2.7233,2.7311,2.7902,-0.05909999999999993,-2.1181,4941.19,3446.1949
4294,000507.SZ,20020104,2.8256,2.861,2.7862,2.7902,2.8256,-0.0354000000000001,-1.2528,2994.0,2133.193
4295,000507.SZ,20011231,2.8138,2.8492,2.802,2.8256,2.802,0.023600000000000065,0.8423,3429.4,2455.4782
4296,000507.SZ,20011228,2.8138,2.8256,2.7862,2.802,2.8138,-0.011800000000000033,-0.4194,4659.21,3310.272
4297,000507.SZ,20011227,2.8413,2.8571,2.7862,2.8138,2.8413,-0.027499999999999858,-0.9679,4905.78,3509.3038
4298,000507.SZ,20011226,2.802,2.8492,2.7666,2.8413,2.8138,0.027499999999999858,0.9773,6314.6,4517.7758
4299,000507.SZ,20011225,2.7941,2.8138,2.7744,2.8138,2.7862,0.02760000000000007,0.9906,3146.02,2235.0393
4300,000507.SZ,20011224,2.8413,2.8413,2.7744,2.7862,2.8413,-0.05509999999999993,-1.9393,4924.21,3495.4832
4301,000507.SZ,20011221,2.8256,2.8649,2.8217,2.8413,2.8256,0.015699999999999825,0.5556,3932.0,2834.447
4302,000507.SZ,20011220,2.8925,2.8925,2.8059,2.8256,2.92,-0.09439999999999982,-3.2329,8534.5,6152.1712
4303,000507.SZ,20011219,2.9358,2.9673,2.8728,2.92,2.9358,-0.015800000000000036,-0.5382,7430.93,5488.9459
4304,000507.SZ,20011218,2.8728,2.9437,2.8728,2.9358,2.8728,0.06300000000000017,2.193,4361.02,3221.1586
4305,000507.SZ,20011217,2.9319,2.9515,2.8728,2.8728,2.9515,-0.07869999999999999,-2.6664,7838.51,5771.3385
4306,000507.SZ,20011214,3.0302,3.0814,2.9437,2.9515,3.0657,-0.1142000000000003,-3.7251,12331.0,9465.3116
4307,000507.SZ,20011213,3.0893,3.0893,3.0302,3.0657,3.0735,-0.007800000000000029,-0.2538,12209.97,9491.6374
4308,000507.SZ,20011212,3.0893,3.0893,3.0342,3.0735,3.0538,0.019700000000000273,0.6451,9304.41,7256.9415
4309,000507.SZ,20011211,3.042,3.0971,3.0342,3.0538,3.046,0.007800000000000029,0.2561,8279.38,6444.0554
4310,000507.SZ,20011210,3.0302,3.0538,3.0184,3.046,3.0538,-0.007800000000000029,-0.2554,5577.1,4297.9945
4311,000507.SZ,20011207,3.042,3.0657,3.0145,3.0538,3.042,0.011800000000000033,0.3879,7991.46,6182.2244
4312,000507.SZ,20011206,3.0302,3.0538,2.9948,3.042,3.0302,0.011800000000000033,0.3894,8848.52,6806.1741
4313,000507.SZ,20011205,3.0775,3.1404,3.0263,3.0302,3.0853,-0.05510000000000037,-1.7859,14189.0,11108.3953
4314,000507.SZ,20011204,3.0893,3.0971,3.0578,3.0853,3.105,-0.01969999999999983,-0.6345,11332.53,8847.5538
4315,000507.SZ,20011203,3.0696,3.1286,3.0696,3.105,3.0853,0.01969999999999983,0.6385,17900.85,14117.049
4316,000507.SZ,20011130,3.0499,3.0932,3.0302,3.0853,3.042,0.04330000000000034,1.4234,12033.57,9382.2063
4317,000507.SZ,20011129,3.0106,3.0617,2.983,3.042,3.0106,0.03139999999999965,1.043,14347.65,11052.1136
4318,000507.SZ,20011128,2.9909,3.042,2.9555,3.0106,2.9909,0.019700000000000273,0.6587,11478.4,8775.6591
4319,000507.SZ,20011127,2.9437,2.9909,2.9319,2.9909,2.9515,0.0394000000000001,1.3349,5721.9,4306.552
4320,000507.SZ,20011126,2.9988,2.9988,2.924,2.9515,3.0027,-0.051200000000000134,-1.7051,8244.38,6202.3551
4321,000507.SZ,20011123,2.9909,3.0499,2.9869,3.0027,2.9948,0.007899999999999796,0.2638,9927.18,7608.1447
4322,000507.SZ,20011122,2.9909,3.0224,2.9673,2.9948,2.9948,0.0,0.0,9908.37,7528.751
4323,000507.SZ,20011121,2.9909,3.0066,2.9319,2.9948,2.9909,0.0039000000000002366,0.1304,9817.89,7428.25
4324,000507.SZ,20011120,2.9515,3.0302,2.9122,2.9909,2.9004,0.09050000000000002,3.1203,15824.93,12001.5765
4325,000507.SZ,20011119,2.8531,2.9043,2.8374,2.9004,2.861,0.03939999999999966,1.3771,4576.52,3350.8856
4326,000507.SZ,20011116,3.0696,3.0696,2.8531,2.861,2.8099,0.05110000000000037,1.8186,16292.12,12184.9719
4327,000507.SZ,20011115,2.8295,2.8295,2.7548,2.8099,2.8059,0.0040000000000000036,0.1426,4554.1,3215.2705
4328,000507.SZ,20011114,2.8413,2.8413,2.802,2.8059,2.802,0.0038999999999997925,0.1392,2750.0,1972.7063
4329,000507.SZ,20011113,2.802,2.8413,2.7548,2.802,2.8177,-0.015699999999999825,-0.5572,6091.23,4323.0274
4330,000507.SZ,20011112,2.9122,2.9122,2.8059,2.8177,2.9122,-0.09450000000000003,-3.245,9665.63,6961.3116
4331,000507.SZ,20011109,2.8964,2.9319,2.802,2.9122,2.9043,0.007899999999999796,0.272,11260.05,8267.9994
4332,000507.SZ,20011108,2.7823,2.9319,2.7193,2.9043,2.8335,0.0708000000000002,2.4987,15927.46,11525.484
4333,000507.SZ,20011107,3.0538,3.0538,2.8335,2.8335,3.0578,-0.22429999999999994,-7.3353,18592.0,13881.7648
4334,000507.SZ,20011106,3.1483,3.1522,3.0538,3.0578,3.1286,-0.0708000000000002,-2.263,9187.0,7222.5875
4335,000507.SZ,20011105,3.1129,3.1876,3.1089,3.1286,3.1129,0.01570000000000027,0.5044,9743.63,7787.966
4336,000507.SZ,20011102,3.105,3.1798,3.0853,3.1129,3.1207,-0.007800000000000029,-0.2499,13623.7,10852.4011
4337,000507.SZ,20011101,3.1522,3.168,3.0735,3.1207,3.1522,-0.031500000000000306,-0.9993,24374.39,19444.3794
4338,000507.SZ,20011031,2.983,3.168,2.9515,3.1522,2.9869,0.16530000000000022,5.5342,17545.88,13727.3846
4339,000507.SZ,20011030,3.042,3.0499,2.983,2.9869,3.0342,-0.0472999999999999,-1.5589,6914.65,5268.6777
4340,000507.SZ,20011029,3.0106,3.046,2.9909,3.0342,2.9948,0.03939999999999966,1.3156,7352.45,5652.1098
4341,000507.SZ,20011026,2.9437,3.0106,2.9319,2.9948,2.9751,0.019700000000000273,0.6622,12305.66,9286.9361
4342,000507.SZ,20011025,3.0696,3.0696,2.9555,2.9751,3.0775,-0.10240000000000027,-3.3274,18363.98,14043.0672
4343,000507.SZ,20011024,3.0302,3.1247,2.9948,3.0775,2.924,0.1535000000000002,5.2497,54582.18,42603.4576
4344,000507.SZ,20011023,2.924,2.924,2.8453,2.924,2.6564,0.26759999999999984,10.0738,31001.31,22929.5805
4345,000507.SZ,20011022,2.6761,2.743,2.6092,2.6564,2.6524,0.0040000000000000036,0.1508,9935.09,6767.9318
4346,000507.SZ,20011019,2.7154,2.7154,2.5973,2.6524,2.7193,-0.06689999999999996,-2.4602,13677.75,9192.1558
4347,000507.SZ,20011018,2.7941,2.8099,2.7154,2.7193,2.7902,-0.07089999999999996,-2.541,5916.5,4138.411
4348,000507.SZ,20011017,2.7666,2.8177,2.743,2.7902,2.7902,0.0,0.0,4615.53,3256.7798
